name	x	y	z	impedance
E1	7.05836	-5.56273	-2.13833	18.4394964650326
E2	7.94136	-5.334	0.2371	26.3515756768838
E3	8.61151	-4.257	2.77296	21.4233307879166
E4	8.04222	-2.68245	5.31354	13.4374830339715
E5	6.33091	-1.63804	7.00984	23.3056881867167
E6	3.89585	-0	8.14682	23.960472770864
E7	1.74142	1.41305	8.45875	18.5187725984491
E8	9.34083	-4.09179	-1.72351	23.0197366944757
E9	9.82549	-3.3556	0.750687	13.3698003986675
E10	9.61435	-2.39622	3.5151	14.1002429123133
E11	8.60698	-0	5.88719	13.6929966881335
E12	6.33091	1.63804	7.00984	18.2276585140133
E13	3.66109	2.67447	7.65927	17.8628287141221
E14	10.609	-1.984	-1.23837	15.7073718889283
E15	10.6507	-1.21058	1.24742	12.4728344949431
E16	10.1982	-0	3.52745	14.7715577864391
E17	10.5352	-0	-2.71023	15.7532614789566
E18	10.6507	1.21058	1.24742	14.7676101134788
E19	9.61435	2.39622	3.5151	33.8202820513325
E20	8.04222	2.68245	5.31354	43.7406525341927
E21	5.67672	3.7358	6.23543	16.0690184084841
E22	10.609	1.984	-1.23837	17.3220840895539
E23	9.82549	3.3556	0.750687	24.7677605599441
E24	8.61151	4.257	2.77296	12.8200444573139
E25	6.94583	4.72647	4.29259	76.0949765351413
E26	9.34083	4.09179	-1.72351	22.2191601342962
E27	7.94136	5.334	0.2371	31.3833154553925
E28	6.37719	5.88862	2.05983	23.2592440625588
E29	4.58172	6.08477	4.04119	19.9469511533452
E30	3.01496	5.17735	6.17561	13.5961094341895
E31	0.976844000000001	3.90573	7.58964	15.4863533315521
E32	-1.22344	2.28818	8.35468	20.6373626306315
E33	7.05836	5.56273	-2.13833	23.6995892385376
E34	5.66018	6.28567	-0.325478	41.8153569305623
E35	3.71219	6.93929	1.96627	22.5427077415474
E36	2.25109	6.96513	3.83809	33.5949682007659
E37	0.279191000000001	6.20327	5.88833	21.4892982649157
E38	-1.83783	4.74906	7.20099	39.2440021302654
E39	4.49436	6.56444	-3.36122	32.2322131800702
E40	2.65809	7.18868	-0.876653	22.6284664748589
E41	1.34926	7.57948	1.26836	48.0070232153118
E42	-0.164728000000003	7.53633	2.96011	23.6633909454341
E43	-2.56096	6.50984	5.22143	1567.99838893452
E44	3.02934	6.57111	-6.21266	41.4659693159783
E45	1.52278	7.03162	-3.42515	16.6777403395373
E46	0.234217000000001	7.56327	-1.09244	33.3722615451037
E47	-1.46741	7.60231	1.03584	29.0469561011514
E48	-2.81422	7.31578	2.60868	18.9813867186149
E49	0.835981000000001	6.85902	-6.60769	22.8931837285594
E50	-2.88101	7.34918	-1.38637	28.161503050429
E51	-3.97624	7.07415	0.553357	25.1587387700437
E52	-4.94704	6.50248	3.10276	19.4590147823018
E53	-4.82594	5.07956	5.55724	29.5033706704365
E54	-4.19736	2.51032	7.58563	16.8888511586237
E55	-3.20127	-3.92042505870645e-16	8.28249	15.9676474871044
E56	-3.59608	6.17315	-6.94128	16.1702394323689
E57	-4.02463	6.90343	-3.54669	31.7724323277776
E58	-5.20816	6.47645	-1.59903	14.6055145380466
E59	-6.31619	5.9853	0.766718	15.7461126508674
E60	-6.89084	4.81515	3.53716	22.5794908709181
